Cleaned_Text,Rating
packing nice food good pineapple ripped perfectly well fresh another thing ordered juice pack u sent water bottle,4
vada poha good cooked well tetrapack juice chosen given food great,3
awesome taste combo juice missing,5
order items delivered completely,1
hopeless quality manchurian qty less,1
pongal made tastier would better good ratings well,4
food awesome packing also good,5
ok eat,3
ordered breakfast food awesome enjoyed specially packaging like flight order delivered time thank,4.5
bill given restaurant,4
tomato rice worst muffin cake hard vada roasted,2
ambience good ofcourse food ordered spicy chicken bit spicy tastes good also ghost biryani ok,4
date visit may ambience service qualitytaste items ordered rashmi kababpaya soupchicken biryanimutton biryani biryani okay soup nice overall good one time visit,4
worst service life wait hours main course later told problem kitchen later served food standing outside waiting bill could one problem expected better communication staff could made alternate plans instead waiting endlessly hours kept telling us food come next mins,1
khaan saab vijayawada earlier loved food ambience hence chose go place wanted eat naan paneer butter masalathe ambience good food amazing starters main course food yum got interesting nawabi sort menu prices lightly high thats fine taste worth money food ambience service menu pricing,4
khaan saab couple days went gone reviews zomato amazed reviewspaid reviews worse experience khaan saab cons worse hospitality non friendly staff worse food even asked mint chutney brought junk storage made garbage chutney paid dishesits totally worthless damn paid reviews suggesting dnt take office collegues higher officials,1
worst experience especially gachibowli branchno proper management food cooked properly food quality worst quantity less prices huge,1
khaan saab gachibowli known ambience interesting kebab menu ordered murgh sheek kabab chicken tikka biryani kebab starter good minced chicken kebab chicken tikka biryani chefs special rightly mentioned biryani undoubtedly one best city served medium sized boneless tikka pieces smoky grilled raitha simply loved spice flavors biryani al bucks zomato gold discount,4
charge premium food serve stale food contaminated stones though didnt charge curry acceptable restaurant wont recommend,1
food nice good staff supportive ambience also soothing interior lighting contrast current food views served,5
needless say place many years banjara hillsgood u opened gachibowli usually get delivery experience truly great best north west frontier cuisine ever eaten really miss kofta e pashtun definitely order soon,5
staff super friendly great ambiance give good feeling coming taste good masala quotients pretty much indulgence finally could value money,4
went team dinner starters tasted bad paneer hard service poor took min serve starters brought main course including rice one go time ate roti rice went cold overall bad experience,2
murgh resham kebab n murgh kurchan awesome meal satisfying service tapan prompt friendly would like visit place,5
great food slow service great food slow service great food slow service great food slow servic great food slow service e great food slow service,5
food mark went project lunch worth money biryani rice hard salt chicken biryani gave chicken tikka pieces sure asked tangdi kabab smells bad branch compared gvk khan sab famous authentic city,1
last week ambience ok types appealing crockery used service good talking important part food ordered chingari murg patiala called signature dish salty seems dish coming sea even chef giving excuse bone stock salty cant eat steam rice salty frankly speak like food except reshami kabab rest food pathetic,1
place worst experience found hair food thrice got plastic particle shorba weve complained management im sure food cooked least hygiene neatness try avoiding place,1
good service went kids saturday night amazing experience paneer really mark service led mr tapan served us amazing definitely worth another visit,4
high expectations visiting khaan saab gvk disappointed taste quality food service mediocre seems make justice call branch khaan saab even ambience seemed cheap knockoffservice okay,2
restaurant quite big maintained clean neat best hospitality friday evening place much crowded occupancy two tables ordered chicken tikka biriyani mentioned must try menu card tasted good tawa mutton biriyani tasted good aromas spices paya soup meet expectations mark tried tomato soup taste well mushroom masala curry quantity less taste ambience food hospitality good treated us royal guest,3
restaurant people like dum biryani royal dining restaurant kind interiors biryani tastes good well,3
one royal guest food ambiance service vfm unfortunately took guests khaan saab learnt life lesson never tryexperiement new places guests ordered mutton galauti kebab mirchi chicken tikka paneer tikka starters place doesnt mint chutney serve kebabs yes dint mint chutney galauti kebab difficult finish pata soup better main course ordered tikka biryani veg biryani dint mirchi ka salan tikka biryani sweet taste actually tasted like drumstick curry weird analogy true raita thing liked dint lassisoda milk shakes dint even bother click pics way disappoint guests,1
great food excellent ambience nice quiet dinner family zomato gold benefits availed excellent customer service great service tapan happy,5
food awesome visit quite often suggest try delicious taste biryani wonderful hospitality special mention topan,5
today service slow even non peak hours keep forgetting orders need remind twice thrice dont feel like coming back restaurant overhyped food mark,2
great service tapan super tazty mutton soft rumali roti tandoori roti paya shorba always great experience,5
restaurant food good planned buffet unfortunately buffet serving fridays thing knowing mention buffet serving days food good biryani mark,3
tapan khaan saab served us good tasty food loved burani sahi malai yummy also garam gulab jamun yummy thanks tasty food keep good work,5
one restaurants lived ratings complete satisfaction team extremely friendly food awesome without second thought restaurant go regardless vegetarian nonvegetarian big thumbs,4
excellent food food hospitality extended waiter tapan took special care would recommend place good small gettogether official purpose well,5
visited branch high expectations food gvk one branch good food branch upto expectationsz,3
worst place zomato gold ever visitedwaste moneyservice worst service boys cant even open mouth properly talk low energy statisfiedthey charged high amount mrp water bottleno intimation orderworst worst worst experience,1
good food service tapan nice taste worth try located central location convenient reshmi kebab excellent try,5
good food royal service one best thing heavy brunch also give chamber big group lassi bit otherwise would best,4
went lunch friends place service good ordered corn cheese kurkuri good vegnon veg biryanis okay recommend place visit,4
nice ambience superb food perfect place spend ur weekend dining tapan served us food hes nice person perfect service,5
ambience na service na food ordered paya shorba recieved soup without paya tasted bitter spoons soup experience twice different places,1
amazing food tikki must try dahi ki kaloti ummm great service prasanta decent ambience good team outing family get together try discount people,5
ambience food amazing mesmerized service provided us tapan overall wonderful experience restaurant recommend friends,5
bad experience saturday night dj snake event starving ended place ordered mutton kheema mutton biryani subz veg biryani lucknowi style good prefer hydrabadi style biryani please stay place ambience also good compared bankara hills khaan saab place visit guys think twice visiting place service food ambience,2
khaan saab never disappoints ambiance vintage haveli nothing extraordinary food however steals show highly recommend dal khaan saab place perfect north indian cuisine lazy weekend,4
one times actually regret able give ratings less zeropathetic servicefoods way costlier quality hyped description decor go jesus basic differences pinappleapple juice pudina juice texture smell u got ta understand demanding one best genre,1
food good ambience royalty service good tapan polite raan e khan saheb must try u want royal treatment give shot,5
pretty good place go weekend chicken mutton biryani mutton biryani really delectable chicken spicy n tasty well biryani rice bland could spicy quantity good plates enough feed diners ambience good lighting could improved little dark get idea photos service really great way expected waiter named tapan provided impressive service overall would like rate,4
place first time amazing time great ambiance music excellent food service especially mr tapan bestestest place food,5
food chicken tikka biryani mutton biryani mutton biryani really good get authentic lucknowi style flavor pieces also good mutton biryani must try would certainly enjoy service smooth accepting zomato gold even service good attentive brought demanded things swiftly ambience good royal feel plates n good lobby big elephant beautiful interiors,4
great experience khan saab santanu attending table cooperative took special care orders food quality good,5
good food slightly priced great service tapan great ambience loved overall tundey kebabs really nice chicken tikka biriyani also good,4
nice place good food ambience pretty dark good dinners gives feel dinner even lunch feel nice food ordered kurmure cheese kebab kadhai paneer kashmiri garlic naan delicious meccai kebab spicy okayish may order big big fan spicy combo corn kebab,4
good polite service ambience good daughter liked much liked soups main course tapan served us well,5
food awesome ambience service provided tapan also good loved place lot place visit sure chicken dishes good,5
although ambiance upto expectation food overpriced thats give star food quantity less angarey jamun awesome,4
food good service even better tapan really good kind ambience also good would recommend sure great place,5
food yumliked ambience tapan served us well overall pleasant experience hangout sea food starter shows topper,5
nice place tapan dharma raj served us well served instantaneously good delicious food nice music good ambience good menu,5
went khaansaab sunday night pretty empty thought might good ordered tunday kabaab corn cheese roll reshmi kabab good loved reshmi kabaab chicken mutton dishes soft made delicious main course chicken tikka biryani also good dish overall nice experience,5
excellent service good ambiance tapan steward extremely nice gentle service table happy service food forget mr prashant well service quality,5
santosh great host spot service exceptional taste truly relished dishes ordered awesome experience worth money,5
one best biryani hyderabad ambience service good royal welcome royal ambience music pleasant want give stars nice place must visit,5
went dinner friends family several times place great ambience really good food aloo tikki chaat hara subz kebab main course time favourites service also really good great option fine dining family,4
place spacious ambience pretty good typical mughlai restaurant find good north indian tase coming food variety menu less taste good compared price quantity less,4
nice ambience courteous staff particularly liked hospitality service boy named ashok recommended best food provided excellent service food nice,4
woooow found place great food excellent service taste ambience staff stars food service provided light music nawabi style,5
good food friendly staff great manegment starters yummy lal mrichi ka teeka tikka tundey kebab murgh kandhar delicious finished dinner gulab jamoon overall best place visit kebab fanone best kebab city,5
high regards khansaab years eversince theyve started gvkone today disappointed service theyve handled issue reg soup reported even manager gachibowli proved useless never thought write review khan saab,1
place made visit hyderabad worth amazing tundey kebab along burani parantha totally soul warming meal server santosh quick polite come next time visit hyderabad,5
good food wonder ful service santosh good location spacious loved chicken kandhari dahi kabaab would definitely recommend place,4
food goodwe enjoy food peacefully service mrsanthosh goodif want treated royal guest visit khaansaab,5
food superb service santosh also awesome could feel royal taste dishes especially biriyani malia prawn,5
place first time amazing time great ambiance music excellent food service especially mr santosh bestestest place mughlai food,5
santosh provided excellent service food awesome would like visit great experience overall many options menu everything good place,5
good food service santosh really helpful well ambience good well low lighting perfect place first date hf,5
good food nice slow ambience courteous staff ashok tapas professional family friendly big elephant reception good attraction,5
ordered tawa fish reshmi chicken tunday kebab starterd three delicious tender fish felt smooth butter chicken tikka biryani different usual hyderabadi biryani good bad decide try special thanks server santosh recommending dishes great service,4
good yummy food ordered murgh dhaniya shorba soup delicious followed lal mirchi teeka tikka tender juicy mutton tawa biryani less compared others visit,5
good food nice ambience must try items burani paratha qubani ka meetha service also efficient quick special mention ashok prompt responding us,5
royalty redefined places city comes good food ambience say khaan saab one coming decors furniture grand chicken shorba awesome malai kebab yummy kid like much fish biryani good enjoyed lot family staff polite friendly,5
first ambiance lite soft u feel relaxed service good food good starters really amazing looking forward visit,4
food great ambience loved chicken methi murg murg khandar service ashok great appreciate suggestions,5
awesome experience blend non veg cuisines veg dishes strongly recommend parties sorts get togethers,5
place make feel like royal guest ambiance gives us small sample royalness earlier indian kings great foodgood servicelittle priced service food ambiance,4
dishes tried lal mirch tikka tundey kebab rajwada ghost food okay great doesnt really live hype tundey kebab good little bit spicy side rajwada ghost awesome goodespecially kabsa laham must everyone grilled chicken let though staff wasnt welcoming mentioned using dineout payments could sense attitude change ambience pretty standard looks empty,3
time favourite enter restaurant find big sized elephant near waiting area little ahead right find private dining rooms fantabulous ambience great food royalty experienced khaan saab tundey kebab stand among dishes definitely worth try staff brilliantcourteous friendly even pan delicious overallits place good food spend quality time friends family,5
one best restaurant city food ambiance service well best seafood hear city price also friendly would suggest visit hear,5
visited friends last mondayi enjoyed good time food really nice service good want recommended others,5
saythis worst place available gachibowliordered startersthe taste bad ended ordering main course,1
went team lunch worst food ever recent times rotten smell fish n chicken never ever visit placei wonder restaurant got awards,1
good biryanis probably ambience impress someone host quantities served price wouldnt really keen visiting often,4
multiple times variety dishes mouth waters think dishes like lal mirchi ka theekha tikka must try chcien dish,5
went lunch weekday restaurant ok ambience nizam style plates glasses ordered biryani biryani full masala little rice jyadha masala thoda rice food taste ok worth food cost peeeeeeekss one water bottle cost rs highly costly food,2
went restaurant new year lunch literally one worst experience seriously nothing veg staters items nonvg items desert ice cream fruit salad expressive also,1
fantabulous ambience great food royalty experienced khaan saab went new years dinner family food tried yummy lip smacking dhahi ki galouti stand among dishes definitely worth try dishes tried paneer ka soola veg lal mirch ka teekha tikka non veg hari mirch ki roti breads angarey jamum desserts exceptionally good thing felt prices steep quantity serve well food great ambience awesome,5
tag line says royal guest khaansaab actually keeps indeed welcomed royal guest filled authentic awesome delicacies ideal place quality dining family well friends rajwada raj gosht must try bet would mesmerized tender lamb pieces spicy curry,5
since party going main restaurant diverted subsidiary literally worthless shame fane khaansaab open doors full mosquitoes captain advice order proper care worst dinner experience ever day wedding anniversary disastrous ruined date never ever return thanks totally ruining date,1
went casual family dinner tried palak chat starters yummm worth try also tried mutton galawti kebab fish starter mutton kebabs really good fish starter took lot time get served still lacked taste disappointed fish starterordered peshawari chicken naans mains gravy naans mark biryani also decent place worth try,4
want experience royal food service visit place wont disappointed perfect place experience rich favor north indian dishes ambience good dim lighting service good friendly staff delicious food would highly recommend burani paratha try dishes yeah ambience banjara hills branch better,4
ambience good food needs improvement aspects service bit slow place overhyped food quality improved pricey definitely value money,2
ambience place great food liking better biriyani hyderabad ordered mutton roman josh meat really hard,3
thursday night decide go khaan saab get feeling royal guest ambience inside interiors definitely apt punch line gives royal feeling ordered main course way hungry butter naan punjabi kulcha chicken kurchan chicken khandar first felt pricing bit expensive ambience royalty place would buy food also good butter naan loads butter delight soft worth kulcha potato filling expected bit surprising given punjabi kulcha side dish shredded chicken gravy people ordering ordered two sides waiter told us one side dish suffices max people given price amazed hear however ordered food arrived understood waiter said first place ordered one side dish later enjoyed food taste quality really excellent money however another thing stopped giving star rating place asked bill everything justified except charge water ordered regular water theu gave ml aquafina bottles later gave litre bottle charged bill quite ironical mrp bottles charge gst charge water idiotic price clicked many pictures near giant elephant near entrance whole place well decorated could easily spend one hour clicking pictures,4
food quality taste guest treatment ambience awesome word describe experience rarely ive experienced quality food whose taste unique really stands would love visit friends family special mention restaurant manager mr pandab brilliant guest management skill absolutely polite approach,5
ordered noodles manchurian combo place first would like suggest management send fork along food sent spoons needless say eat noodles spoon second quantity really less manchurian improvement food suggested,3
really nice place ambience good views killer honestly friends menu enough still worth look,4
food ambience average waiter serving food properly need keep asking bring salads chutneys finally demanded particular amount tip paying bill,3
staffs professional excellent experience chatpata tandoori kabbab fantabulous place super good must recommend kabbabs,5
good lunch buffet menu loved place times team linch buffets goes review food ambience service budget,4
place fine food okay guess people served us sure zomato offers gold member good buffet would recommend zomato gold membership,3
came friend birthday celebration ordered al carte starter broccoli nuggetsfried baby corn paneer pahadi kebab awesome main course ordered biryani nice ambiance good friendly staff pocket friendly restaurant,5
went family dinner ordered soup chicken satay good main course ordered mutton organ josh butter nan awesome ambiance ok good restaurant food sevice ambiance,5
went dinner friends food good ordered chicken manchow soup apolo fish starters alfredo pasta main course butt found cockroach table dinner star really freaked,2
gachibowli recently regarding work landed olive garden dinner seeing reviews food exceptionally good especially crispy corn even main course items namely malai kofta chana masala good satisfying experience,5
food good good ordering team lunch prefer go ambience good personal experienceno offense,3
one near paradise gachibowli ambience decent service fine tried pepper chicken starters main course tried kolhapuri paneer butter naan tandoori roti pepper chicken quantity less price either quantity price could changed main course fine especially butter naan really nice,3
kindly stop listing north indian dishes like chicken chatpata havent tasted item like smelling tasting like curry leafs put bad mood complete waste money,1
came family ordered pepper chicken corn soup rogan gosht biryani testy good hospitality restaurant would recommend,5
im visited olive garden team around members taken buffet served starter excellent specially chicken kebab appolo fish good main course also good chicken biryani awesome desserts rasmalai mouth smashing honestly enjoyed lot ambiance nice service good staff also pocket friendly restaurant would suggest visit,5
sincerely never seen worst service ever management doesnt know speak customers went alacarte taste food low even buffet experience also worth cost,1
exploring restaurants gachibowli found place restaurant ordered chicken drumsticks spl chicken biryani tasted really good finally ended good dinner taste good ordered non veg combo next day surprised see cockroach meal really bad experience see cockroach restaurant taken away positive views towards please dont play health customers takes time anybody order food come across situations please note restaurants shouldnt place hospitalise customers making unhealthy apologies anything maintain healthy hygiene environment thank olive lost customer visit place anymore,1
good place north indian food went late around pm bt open till guess ordered golden prawns tandoori chicken bhuna murg butter nan tandoori really goodonly masala kulcha upto mark less pieces masala inside zomato gold resturant save bucks tandoori chicken golden prawn bhuna murg nan kulcha food ambience staff response,4
decent restaurant among pubs restaurant indira nagar proper north indian food food tried paneer tikka masala masala kulcha masala papad pretty good complete feel family restaurant prices also pretty reasonable quantity food decent compared price ambiance nice staff courteous,4
biriyani quantity less,4
worst place went frnd today ordered manchow soup alfredo penne pasta service damn slow soup didnt taste pasta terrible boiled dipped bowl white sauce nothing else,1
place great actually skeptical entering restaurant crew really humble first entered whole place empty mins place full dishes great deal maybe different regular items really tasty mutton rogan josh must try,4
th order olive garden last months loved food place reason ended ordering multiple times time total disappointment terms veg food service provided difference terms taste appearance veg dum biryani veg pulao dishes dont know restaurant makes difference still wondering terms service ordered food zomato pm time delivery shown pm ordered keeping mind meeting timing however restaurant able provide food delivery guy like mins late slated time would still want rate food even bad exp biryani pualo service wise would rate place managerexecutive restaurant spoke phone kept saying one thing sir working order take mins,3
getting suggestion one friends went tonight dinner two ordered tandoor chicken virgin mojito cocktail veg fried rice schezwan chickenall items extremely good tasty price item menu satisfactory behavior staffs also calm polite accepted zomato gold appreciate job cook staffs decoration sweet music made dinner fantastic loved visit restaurant surely visit,5
visited place weeknight less crowd veg food okay nonveg side tried buffet served soup starters salad veg starters soup starters apolo fish chicken kebab even close kebab good curry roti okay biryani served tasty overall food bad reasonable rate place comfortable service quick,4
olive garden cares difficult find restaurant staff good food maybe first time got experience shelling extra bucks rating based food quality service,4
came coligue buffet found quality food good buffet spread also good starters yammy desserts amazing service good teams attentive suggest teams come olive garden price pocket friendly food service ambieance,5
nice experience team lovely ambience good spread buffet need work service service mark expect kind restaurants ambience food service,4
loved food reasonable rates food tastes fresh relishable pocket friendly meals buffet would love spend weekends full appetite indian snacks curries,5
nice food home made style curries full meal really enjoyed weekend weekdays buffet best part rates quite economical worth visit,5
good delicious north indian dishes served hot little waiting time ordering liked kadai veg curry paneer butter masala plus romali roti good deserts excellent place food lovers ambience quality service,5
delicious food good quantity service also niceveg starters goodnice interior starters soups roti curries biryani rice noodles visit family,5
really averagehad buffet lunch served everything table nothing great really average interiors food bad bad passing marks u could say terms food ambience money wouldnt recommend big nd timetried forgotten,2
many times frequent madhapur branch since quiet place family friendly lift old dark horrible feels breakdown except doesnt tried installing another lift turned scarier first one coming food okay nothing outstanding bad starters chicken items usually good enough tandoori chicken doesnt breast portion couldnt understand rationale behind leg thigh wings yes dont know downgraded crockery serve curries smaller household type steel bowls,3
bought coupon nearbuy mentioned actual price falsei attached price tag mentioned hotel compared hotels near feel highly overpricedit aroud limited starters sweet items compared nearby hotels,1
read reviews new place ordered chicken dum biryani try quantity ample taste also good looking forward go personally check dishes,4
weve recommendation colleague starters fire since big fan starters soon reached spot could see restaurant congested somehow wanted fit gachibowli area interior also tiny seemed confined anyhow ordered chicken garlic chicken biryani standard item test new restaurant staff ok quick rash though even though got food late somehow tried convince us something nonrelatable situations forgetting wanted concentrate food soon first bite first thing came mind good great flavour biryani good quantity lesser side compared prices overall place visit staywork near gachibowli place visit long distance food service ambience value money overall,3
food okay wish didnt put nuts pasta mushroom soup good chicken fish delicious spicy mentioned spicy zomato notes super spicy,3
visited olive garden today office team wait half hour get table worth wait buffet food good non veg items salads lovely good service staff come,5
visited place lunch buffet seeing lot good reviews total disappointment food good many items none good top attitude ownermanager icing cake sure got many positive reviews wish rating total disappointment,1
long time satisfied restaurant taste quality ordered chicken kalmi kabab chicken boneless biryani kalmi kabab awesome juicy see perfect amount spices used dish also chicken meat tender judge chicken boneless biryani also good kalmi kabab chicken boneless biryani served raita mirchi ka salan,4
twice kinda like place taste good prices reasonable try spicy corn cheeses nuggets kasmiri pulao liked three little sweet service good valet parking available better park near,4
tastes good,4
dinner menu perfect starter broccoli nuggets delicious main course regular like restroservice ok back definitelyapplied zomato gold buy free offer food wana give star,3
restaurant much active lack cleaning staff looks lazy food average,3
visited restaurant today veg food really awesome went alacarte egg chilli awesome ordee veg meal introducary offer cost worth money,5
ambience okay people rare staff good didnt like food chicken biryani rajasthani laal meat good price affordable,3
good food great service lovely ambience especially lighting staff courteous overall great experience want decent meal really affordable rate visit olive garden sure,4
good food service went hyderabad trip ala carte lunch sunday quantity quality good value money good taste nice ambience parking issue rush hours place good,4
rated restaurant ive place quite times dinner always good experience doesnt greatest ambience high marks food would recommend broccoli corn nuggets crispy vegetables veg manchurian dry fried rice varieties,4
delicious food good quantity ordered veg biriyani combo totally worth go ahead order meals total value money experience,5
went team lunch around items starters veg crispy baby corn paneer chilli cheese nuggets noodles veg soup veg manchuriyan cheese nuggets veg manchuriyan yummy others good starters non veg appollo fish tasty spicy side chicken tandoori good chicken soup thick delicious maincourse veg biriyani chicken biriyani white rice chicken curry tasty chicken nicely cooked mutton curry mark different bread items like butter naan kulcha butter roti also items like veg curry dal fry rasam ok desserts fresh cut watermelon ice cream bombay halwa gulabjamun caramel custard super delicious extra items papad fryums sprouts etc ambience good crew members friendly service well overall experience good provides good variety items pocket friendly price,4
best delivery,5
ordered veg thali mother enjoyed quantity bit low quality good price also bit high order dishes,4
new entry zomato gold ambiance olive garden located time square indira nagar beside dominos pizza nothing much say ambiance olive garden restaurant restaurant small live screening music ambiance quite boring didnt even decorated much even saturday night place crowded food ordered chicken chatpati kebab starter cost approximately inr quantity kebab less served kebab green pudina chutney qauntity quality upto expectations ordered chicken dum biryani cost approximately inr worst dum biryani ever didnt even tasted like biryani instead dum added much oil biryani olive garden offers dish zomato gold membership service service slow staff didnt even give attention overall dont recommend restaurant anybody bad experience,3
ambiance service food else required make day better taste amazing even services management great,5
one best gachibowli value money best item liked vegbiryani sambar rice always love party,5
food yummy,5
gem place road looked like old restaurant interiors pretty good staff welcoming special mentions khan person taking orders ordered schezwan chicken corn palak roll starters corn rolls soo fresh tasted amazing chicken spicy nice veg white sauce pasta chettinad chicken biryani mains lotttt cheese pasta taste another level biryani spicy little disappointed spice level dominated flavor rest items compensated highly recommend place definitely visit food service ambiance,4
ordered paneer butter masala delicious ample pieces paneer gravy tasty ordered dal makhani also good bit oily,4
food food quite delicious ordered oregano fish tikka really nice also ordered egg spring rolls tasty felt could crispier main course plain naan dum ka murgh went really well naan service staff corteous polite attentive plates changed food continually served also support amex quite nice unable use cc lot restaurants ambience nice place come family group friends fancy private hall well youre looking closed area dine option,4
great food good time spent friends family affordable prices quality food visit ur friends collogues great option corporate lunch,5
friends birthday party selected restaurant based rating zomato worth rating food good cost worth taste quantity,5
place quite good chinese must try prices bit high quantity taste match good place lunchdinner kaju masala must try fried rice,4
bad cooking,1
badnt frsh,1
last time given big box pepper chicken cost given small one cost way treat customers,1
self friends ordered goods restaurant served delicious food made time delicious food served good hope guys made day excellent thank guys,5
place located opposite star super market gachibowli place good decent ambience staff good food isnt upto mark taste lessmaza nahi aaya,3
quick delivery good follow,5
value cash non veg itema good amibence decent chicken also good affordable good,4
guys serve great food times want enjoy lunchnot date go place though service bit slower side food make favorite origano fish tikka tangdi kabab,4
less spicy bad,4
ok,3
food lover love food increased eating food ate loveliest pasta biryani ever one best restaurants,5
value customer dont treat unwelcomed behaviour btw rating food,1
decent,4
bad taste,1
visited place group team lunch ordered buffet lunch started soup sweet corn soup starters schezwan drumustick delicious sweet rasmalai good ambiance good service good,5
buffet items limited tastyrestaurant bit small sometimes becomes congested please add grill items like paneer tikka buffet food ambience spacious,4
nice taste better remove coriander peices,3
gajar halwa bad,3
sweet served ordered veg executive meal box,3
dish extremely oily tandoori roti tasting sour bad sour seemed made spoiled dough,2
food packing good,4
less priced restaurant located sln terminus ordered tangdi kebab chicken tikka biriyani tangdi kebab dint meet expectations bit oily taste ok mint chutney served delicious chicken tikka biriyani good chicken tender soft biriyani flavour good zomato gold applicable costed bucks two quite impressed service quick,4
pleasant experience tfw stuffed tangdi kabab fantastic succulent mildly flavoured great salad go sizzler biryani great innovative touch right well cooked cabbage base added new twist term biryani definitely must visit,4
ordered chicken tikka never itna oily chicken tikka life oil dripping uncontrollably box packing bad naans full oil plastic full oil sabji spicy could finish basically waste money,2
thank restaurant got biryanis using gold subscription enjoyed low budget shopping malls restaurant using technology call alarms food ready,4
good biryani love kind burn spicy try one located inside spar mall good place dine zomato gold also available,4
good food great taste worthy money try chicken tikka biryani neat clean packing great taste time food delivery,5
good place fast lunch quick bite taste really good especially grilled peri peri chicken tikka burger awesome,4
ordered paneer tikka biryani got non veg biryani bad services restaurant well zomato im pure vegetarian really really bad,1
waste ordering food form restaurant ordered tandoori full quantity packaging taste waste food delivery late restaurant zomato delivery boy even single star also waste,1
ordered chicken tandoori biriyani days back really impressive chicken well cooked rice also flavourful loved use mint leaves garnish,4
completely worst dinner butter nan send completely worst test thick size nan cook butter disappoint food,1
hi teami big fan restaurant visit frequentlybut unfortunately received wrong order ordered veg paneer biryani food received chicken biryaniwhen called exceutive disconnected call least listen customers concerns,2
order regular paneer tikka briyani place costs rs briyani good paneer fresh quantity less fills one person stomach someones appetite high would regret order food place two sizes small rs regular rs obviously one would think small fills one person regular would fill two disappointed portion food serve raitha really tasty hope increase portion amount charge,3
waste money worst taste ever tasted disappointed zomato view please eliminate restaurant orders wallet save clients thanks advance,1
quality good specially malai chicken tikka worth trying mint flavoured biryani gives u unique taste ovellall must try thing u r,5
soo much oil every dish ordered extremely ridiculous food dont order first time like always like,1
quantity quality need improve,3
ordered chicken tikka good doubt chicken,2
please see bill orderd nos bundi raita get call zomatto say call restaurant u r responsiblity really unfair,1
best kashmiri pulao panneer butter masala tasted till date ever huge fan taste flavor keep guys,5
food quality good ordered fish tikka paneer mali tikka better experience waiting time high felt quantity less compared price,3
less quantity regular ordered cant even feed one person charging rs qty though taste good quantity less still hungry order another restaurant,2
ordered stuffed tangdi online first time tried stuffed dish must say pretty interesting dish made well tangdi stuffing cooked wellpackaging neat overall good experience,5
snacksso ordered kebabsone paneer chickenthey awesome good place chat friends complete fooding,4
went wife ordered tangdi kebab butter naan kadai chicken kadai chicken really good little disappointed kebabs rating star would love visit try items,4
ordered murg malai tikka amazing chicken biryani tastes good quantity less compared places range go tikka,4
tandoori nights ambiance tandoori food works located food court available sln terminus gachibowli small outlet sitting area common whole food court food placed order stuffed tangdi kebabs fully stuffed chicken leg pieces topped mayonnaise stuffed tangdi kebabs cost approximately inr also placed order half tandoori chicken served green pudina chutney cost approximately inr tandoori items good quantity taste tandoori food works offers dish zomato gold membership service service good staff polite,4
order tandoori chicken chicken biryanithe food good taste mind blowingthe packing style also good overall loved food,4
ordered chicken tikka kebab chicken butter masalapackaging nicebut taste greatokayishbutter masala sweet spicypocket friendly definitely better,3
poor quality serving dish bad taste please order place unless want get disappointed service quality,1
earlier tasty stale ordered biryani nd like coloured rice doesnt tasted like biryani dont waste ur moneyrestaurant persons respond,1
food good terms taste quality become better little bit less oil used rest everything good quantity food good enough,4
nice place perfect dinneri tried chicken tikka biryani superi want come family food prompt service,4
biryani good coming flavors doesnt taste nice improve adding biryani flavors spices coming quantity much less,1
chiken good biryani oily actual customers huge crowd delivery guys thali available must order kheer seperatly,2
ordered chicken biriyani fast delivery taste good price high within range spices right chicken piece little less rice,4
first time ordered chicken tikka biryani became fan loved much recommended friends colleagues well second time ordered quantity less compared first time tasted different well ive got sort feedback friends also food inconsistent taste quantity hit miss would sincerely suggest consistent quality quantity theyve got good potential,3
food amazing hope see branches opening ive tried kebabs curry rotis toooo good definitely recommend place,5
food always great tandoori food works restaurant recommended friend really love dishes serve would recommend everyone definitely try dining ordering paneer jahangiri really great thanks team,5
good food excellent service quality food fantastic served well happy way provide delicious food,5
staff polite food really extraordinary hesitation would love visit place n number times would suggest everyone visit,5
food disaster ordered tandoori tofu paneer tikka biryani said chef special dishes special felt tofu tandoori blended biryani cooked onions burnt appetite dead finally experience tandoori food works didnt go well dont recommend anyone,1
improve quantity,4
timely delivered,5
ordered chicken tikka biryani food awesome quantity less oily please try work delivery packing also good,4
good,5
went friends dinner small food counter sln terminus l limited food options menu vegeterians tried good tried paneer tikka nice also another food counter bankok found food also bit okay kind happy chilly garlic noodles quite disappointed vietnamese rice mark rice also dry must try place u r tandoori item lovers also got review friends tangdi chicken good zomato gold add advantage,4
ordered chicken tandoori biryani bad taste smells like hell need improve lot check sending parcels customers delivery time,1
awesome chicken curry dishes tried try chicken tangdi masala good packaging enough quantity one person,5
received somethings,1
ordered paneer tikka biryani much satisfied,4
food tasty nice quantity veg biryani pbm need reduce oil quantity rest cool also serve good butter tandori roti,4
second time oouder tandoori food works first time thay give oile food oouder tandoori chicken full tandoori chicken much roasted green chutney spoiled price high guality low really desipointed guys never oouder,1
worth money spent,1
great indian food delivered doorstep paneer jahangiri absolute favourite dad paneer enthusiasts soft tenddr paneer gravy tasted spinach colored cream kulchas surprisingly hot good layering masala extremely filling good little home delivery experience,4
tandoori chicken tikka briyani chicken tikka good taste briyani full oil overall taste satisfactory restaurant guys please maintain food quality best,2
ordered chicken tandoori fish tikka extremely disappointed fish tikka fish used stale tasted worse packaging ridiculous charge bucks packaging though never ever would order pathetic place,1
dont like spicy food eating biryani feel like would good spicy,2
